,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,positivityRate,datetime
5167,20200612,ID,3302.0,58130.0,,20.0,265.0,5.0,98.0,,,2684.0,A,6/11/2020 19:00,2020-06-11T19:00:00Z,06/11 15:00,86.0,265.0,2020-06-11T19:00:00Z,61114.0,,,2984.0,66.0,20.0,,,,,,,,,,,,,16,42,1275,61432,posNeg,61432.0,1317,61432,1,3,f5d1d3763d0396cd754787afa16c34bf9a2e8998,0,0,0,0,0,,0.05375048834483657,2020-06-12
5168,20200612,IL,132059.0,1015903.0,,2209.0,,648.0,,375.0,,,A,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,6441.0,,2020-06-12T00:00:00Z,1147101.0,,,131198.0,6260.0,181.0,,,,,,,,,,,,,17,732,24179,1147962,posNeg,1147962.0,24911,1147962,78,0,502214851a500c0f571455f67c62fa8a56d4e7c0,0,0,0,0,0,,0.11503777999620196,2020-06-12
5169,20200612,IN,39146.0,296034.0,,906.0,6349.0,329.0,1354.0,116.0,,27811.0,A+,6/11/2020 23:59,2020-06-11T23:59:00Z,06/11 19:59,2396.0,6349.0,2020-06-11T23:59:00Z,,,,,2214.0,182.0,,335180.0,,,,,,,,,,,18,398,7440,335180,posNeg,335180.0,7838,335180,16,35,daea13bd69295ec46d4301b5b6431e6f90c6f4da,0,0,0,0,0,,0.11679097798197983,2020-06-12
5170,20200612,KS,11047.0,118105.0,,,973.0,,324.0,,143.0,667.0,A,6/12/2020 13:30,2020-06-12T13:30:00Z,06/12 09:30,243.0,973.0,2020-06-12T13:30:00Z,,,,,,,,128939.0,,,,,,,,,,,20,235,5175,129152,posNeg,129152.0,5410,129152,3,19,7da603739de3565658cf672c50ff9df97cad2622,0,0,0,0,0,,0.08553487363726461,2020-06-12
5171,20200612,KY,11945.0,269149.0,,514.0,2406.0,81.0,967.0,,,3379.0,B,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,493.0,2406.0,2020-06-11T00:00:00Z,280786.0,,,11637.0,491.0,2.0,,,28319.0,,,,,,,,,,21,0,0,281094,posNeg,281094.0,0,281094,0,0,08527fe5890e03b6618b76369e86c634f23f0fbe,0,0,0,0,0,,0.0424946814944467,2020-06-12
5172,20200612,LA,44995.0,434539.0,,549.0,,,,74.0,,33904.0,B,6/12/2020 13:00,2020-06-12T13:00:00Z,06/12 09:00,2996.0,,2020-06-12T13:00:00Z,,,,44995.0,2883.0,113.0,,479534.0,,,,,,,,,,,22,523,9338,479534,posNeg,479534.0,9861,479534,9,0,f9f9f03ed3b9157dfcfce8004f2fc3c215e58c2b,0,0,0,0,0,,0.09383067728252846,2020-06-12
5173,20200612,MA,105059.0,588300.0,,1143.0,10726.0,276.0,,170.0,,88725.0,A+,6/12/2020 10:00,2020-06-12T10:00:00Z,06/12 06:00,7538.0,10726.0,2020-06-12T10:00:00Z,891121.0,132202.0,,100811.0,7382.0,156.0,,689111.0,,,,55784.0,,,,,,,25,392,9879,693359,totalTestsViral,891121.0,13004,693359,46,72,286c8ada6109ff7db59a142d2c95bf9167ed69fa,0,0,0,0,0,,0.11789532510175386,2020-06-12
5174,20200612,MD,60613.0,339482.0,,836.0,9923.0,331.0,,,,4474.0,B,6/12/2020 10:00,2020-06-12T10:00:00Z,06/12 06:00,2900.0,9923.0,2020-06-12T10:00:00Z,467564.0,69655.0,,60613.0,2773.0,127.0,,400095.0,,,,,,,,,,,24,416,7309,400095,posNeg,400095.0,7725,400095,25,134,42835e64d82d6da89d601fbc0e7c516581f4f973,0,0,0,0,0,,0.15149651957660057,2020-06-12
5175,20200612,ME,2721.0,64166.0,,32.0,308.0,11.0,,5.0,,2105.0,B,6/12/2020 12:15,2020-06-12T12:15:00Z,06/12 08:15,100.0,308.0,2020-06-12T12:15:00Z,67585.0,3311.0,64166.0,2420.0,100.0,,,,5464.0,274.0,5182.0,,,,,,,,23,54,1376,66887,posNeg,66887.0,1430,66887,0,0,f604b1d8d3bdb18f8de858ce7b58009e8544512c,0,0,0,0,0,,0.04068055077967318,2020-06-12
5176,20200612,MI,65672.0,720615.0,,636.0,,253.0,,139.0,,42041.0,A+,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,5990.0,,2020-06-12T00:00:00Z,802036.0,81421.0,720615.0,59621.0,5745.0,245.0,,,122843.0,,,,,,,,,,26,223,15544,786287,posNeg,786287.0,15767,786287,5,0,81ed9807088938b5e06e65b3bb79215237b6206a,0,0,0,0,0,,0.08352166575309015,2020-06-12
5177,20200612,MN,30463.0,377589.0,,403.0,3557.0,191.0,1093.0,,,25028.0,A,6/11/2020 17:00,2020-06-11T17:00:00Z,06/11 13:00,1305.0,3557.0,2020-06-11T17:00:00Z,408052.0,,,30463.0,1274.0,31.0,,,,,,,,,,,,,27,45,12773,408052,posNeg,408052.0,12818,408052,25,35,9ab595f4042955ce60f95530652e9557f2201675,0,0,0,0,0,,0.07465470087145756,2020-06-12
5178,20200612,MO,15585.0,249550.0,,593.0,,,,69.0,,,B,6/12/2020 15:00,2020-06-12T15:00:00Z,06/12 11:00,872.0,,2020-06-12T15:00:00Z,270232.0,17275.0,252506.0,15585.0,,,,265135.0,,,,32452.0,1232.0,31220.0,,,,,29,195,5900,265135,posNeg,265135.0,6095,265135,12,0,b3e8e0a721cf0ea9e9aa2d35449e7931e62d4f77,0,0,0,0,0,,0.0587813755256756,2020-06-12
5179,20200612,MP,30.0,7732.0,,,,,,,,19.0,D,6/12/2020 01:20,2020-06-12T01:20:00Z,06/11 21:20,2.0,,2020-06-12T01:20:00Z,7762.0,,,30.0,,,,,,,,,,,,,,,69,0,181,7762,posNeg,7762.0,181,7762,0,0,c9587fc860a99e7ef0565054f0ac029158dcf206,0,0,0,0,0,,0.0038649832517392425,2020-06-12
5180,20200612,MS,19091.0,195402.0,,710.0,2643.0,172.0,,94.0,,13356.0,A,6/11/2020 19:00,2020-06-11T19:00:00Z,06/11 15:00,881.0,2643.0,2020-06-11T19:00:00Z,213753.0,,,18959.0,856.0,16.0,,,9442.0,95.0,,,,,,,,,28,608,0,214493,posNeg,214493.0,608,214493,13,29,f3a1de8406870488b76a3b1476ac14d51cbbb6e1,0,0,0,0,0,,0.08900523560209424,2020-06-12
5181,20200612,MT,573.0,56449.0,,7.0,77.0,,,,,489.0,C,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,18.0,77.0,2020-06-12T00:00:00Z,57022.0,,,573.0,,,,,,,,,,,,,,,30,10,1235,57022,posNeg,57022.0,1245,57022,0,3,0eea763bc975da724424861a7def251d1a3d6a9b,0,0,0,0,0,,0.010048753112833644,2020-06-12
5182,20200612,NC,41249.0,554448.0,,760.0,,,,,,23653.0,A,6/12/2020 12:12,2020-06-12T12:12:00Z,06/12 08:12,1092.0,,2020-06-12T12:12:00Z,595697.0,,,41249.0,1092.0,,,,,,,,,,,,,,37,1768,21252,595697,posNeg,595697.0,23020,595697,28,0,6dd1ba2ce5209548eab15d8f04e59b8dbc709b47,0,0,0,0,0,,0.06924493492497025,2020-06-12
5183,20200612,ND,3014.0,81148.0,,35.0,197.0,,,,,2573.0,F,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,67.0,197.0,2020-06-12T00:00:00Z,126443.0,,,3014.0,64.0,3.0,123650.0,81930.0,3816.0,124.0,3692.0,,,,,,,,38,36,1340,84162,totalTestEncountersViral,123650.0,3332,84162,0,4,1939c956b956a6928676d5e136062c6dc10acce2,0,0,0,0,0,,0.024375252729478367,2020-06-12
5184,20200612,NE,16315.0,114458.0,,164.0,1029.0,,,,,9229.0,D,6/12/2020 21:07,2020-06-12T21:07:00Z,06/12 17:07,212.0,1029.0,2020-06-12T21:07:00Z,,,,16315.0,,,,130933.0,,,,,,,,,,,31,290,2821,130773,posNeg,130773.0,3111,130773,17,29,dfcf531354f519f217334e32626ec395db87f24a,0,0,0,0,0,,0.12475816873513645,2020-06-12
5185,20200612,NH,5209.0,86708.0,,73.0,504.0,,149.0,,,3665.0,A,6/11/2020 09:00,2020-06-11T09:00:00Z,06/11 05:00,308.0,504.0,2020-06-11T09:00:00Z,109502.0,,,5209.0,,,,91917.0,17282.0,,,14884.0,,,,,,,33,31,1979,91917,posNeg,91917.0,2010,91917,7,4,c56db3de7f5bedcf86770b196c096ca53492045e,0,0,0,0,0,,0.05667069203738155,2020-06-12
5186,20200612,NJ,166164.0,889232.0,,1480.0,18607.0,415.0,,300.0,,28509.0,A+,6/12/2020 13:00,2020-06-12T13:00:00Z,06/12 09:00,14238.0,18607.0,2020-06-12T13:00:00Z,1055396.0,,,166164.0,12489.0,1749.0,,,,,,,,,,,,,34,348,24255,1055396,posNeg,1055396.0,24603,1055396,49,115,fb55af6c2603a5d2f0d4ed450dcc86ffc8d7bb20,0,0,0,0,0,,0.15744232496617383,2020-06-12
5187,20200612,NM,9526.0,245758.0,,179.0,1625.0,,,,,3983.0,C,6/12/2020 17:30,2020-06-12T17:30:00Z,06/12 13:30,426.0,1625.0,2020-06-12T17:30:00Z,,,,9526.0,,,,255284.0,,,,,,,,,,,35,276,9451,255284,posNeg,255284.0,9727,255284,16,42,da6e36a899bfe4f569ea455759c14a32c3890c65,0,0,0,0,0,,0.03731530374014823,2020-06-12
5188,20200612,NV,10676.0,188769.0,,328.0,,77.0,,36.0,,604.0,A+,6/12/2020 11:30,2020-06-12T11:30:00Z,06/12 07:30,475.0,,2020-06-12T11:30:00Z,229273.0,,,10676.0,,,,199356.0,,,,,,,,,,,32,277,5914,199445,posNeg,199445.0,6191,199445,0,0,f3d1a5b5cf0b9d45d5c40c50f230f13edd4e1559,0,0,0,0,0,,0.053528541703226455,2020-06-12
5189,20200612,NY,381714.0,2419686.0,,1898.0,89995.0,552.0,,387.0,,68399.0,A,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,24495.0,89995.0,2020-06-12T00:00:00Z,,,,381714.0,,,2801400.0,,,,,,,,,,,,36,822,71573,2801400,posNeg,2801400.0,72395,2801400,53,0,eb41611a881d6ea5556bdd88ba2ef8347658d216,0,0,0,0,0,,0.13625829942171772,2020-06-12
5190,20200612,OH,40424.0,483294.0,,547.0,6814.0,217.0,1745.0,144.0,,,B,6/12/2020 14:00,2020-06-12T14:00:00Z,06/12 10:00,2508.0,6814.0,2020-06-12T14:00:00Z,520813.0,,,37519.0,2280.0,228.0,,,,,,,,,,,,,39,420,10715,523718,posNeg,523718.0,11135,523718,18,61,30cad72cb61e7ed0046a8f5e62d2766e234e3805,0,0,0,0,0,,0.07718657750927026,2020-06-12
5191,20200612,OK,7848.0,238366.0,,154.0,1103.0,65.0,,,,6391.0,A+,6/12/2020 08:00,2020-06-12T08:00:00Z,06/12 04:00,359.0,1103.0,2020-06-12T08:00:00Z,248091.0,9156.0,238366.0,7848.0,,,,,27415.0,974.0,,,,,,,,,40,222,4547,246214,posNeg,246214.0,4769,246214,2,11,8290b12d43f4dbe20d2f61a1b81a095e35d141b4,0,0,0,0,0,,0.031874710617592825,2020-06-12
5192,20200612,OR,5377.0,160812.0,,133.0,875.0,47.0,,15.0,,2370.0,A+,6/11/2020 03:01,2020-06-11T03:01:00Z,06/10 23:01,173.0,875.0,2020-06-11T03:01:00Z,,,,5207.0,,,,166019.0,,,,,,,,,,,41,140,4245,166189,posNeg,166189.0,4385,166189,2,11,54093d87bddbab76c7a10b0d456559a443285b3e,0,0,0,0,0,,0.03235472865231754,2020-06-12
5193,20200612,PA,77999.0,488385.0,,899.0,,,,202.0,,56939.0,A+,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,6162.0,,2020-06-12T00:00:00Z,,,,75800.0,,,,564185.0,,,,,,,,,,,42,66,11946,566384,posNeg,566384.0,12012,566384,49,0,aa3d83fde5abab94a5aa21aeaa622502356a9024,0,0,0,0,0,,0.13771398909573718,2020-06-12
5194,20200612,PR,5536.0,113280.0,,92.0,,7.0,,4.0,,,C,6/12/2020 06:30,2020-06-12T06:30:00Z,06/12 02:30,146.0,,2020-06-12T06:30:00Z,114723.0,2326.0,112331.0,1443.0,56.0,90.0,,,,4093.0,,,,,,,,,72,184,24595,118816,posNeg,118816.0,24779,118816,2,0,c6b80c753cc9c8d5595fbcb2dfad2e254591e6f5,0,0,0,0,0,,0.04659305144088338,2020-06-12
5195,20200612,RI,16023.0,115483.0,,141.0,1853.0,28.0,,17.0,,1435.0,A+,6/12/2020 03:00,2020-06-12T03:00:00Z,06/11 23:00,833.0,1853.0,2020-06-12T03:00:00Z,202294.0,22336.0,179958.0,16023.0,,,200175.0,131506.0,,,,,,,,,,,44,81,2093,131506,totalTestEncountersViral,200175.0,3687,131506,10,11,137bf134029a0872cba874c2c925ec4d021db28b,0,0,0,0,0,,0.080044960659423,2020-06-12
5196,20200612,SC,17170.0,218889.0,,512.0,1988.0,,,,,8682.0,A+,6/12/2020 16:00,2020-06-12T16:00:00Z,06/12 12:00,593.0,1988.0,2020-06-12T16:00:00Z,242543.0,23654.0,218889.0,17170.0,593.0,,,,28298.0,1385.0,26913.0,,,,,,,,45,729,5273,236059,posNeg,236059.0,6002,236059,5,90,f23280aa1d1704430e17f13ee5ab1936d58d6617,0,0,0,0,0,,0.07273605327481689,2020-06-12
5197,20200612,SD,5742.0,57263.0,,87.0,525.0,,,,,4755.0,B,6/11/2020 18:00,2020-06-11T18:00:00Z,06/11 14:00,74.0,525.0,2020-06-11T18:00:00Z,,,,,,,,63005.0,,,,,,,,,,,46,77,1184,63005,posNeg,63005.0,1261,63005,1,11,f43817818b8886ab5c8a2073e7995765ee4ce1c4,0,0,0,0,0,,0.09113562415681295,2020-06-12
5198,20200612,TN,29126.0,561047.0,,608.0,2049.0,,,,,19425.0,B,6/12/2020 15:00,2020-06-12T15:00:00Z,06/12 11:00,468.0,2049.0,2020-06-12T15:00:00Z,594960.0,33913.0,561047.0,28942.0,447.0,21.0,,,,,,,,,,,,,47,588,54291,590173,posNeg,590173.0,54879,590173,27,38,aa8989d3b9f316f44e3e5f97a6ecbdd2beb55535,0,0,0,0,0,,0.04935163079300476,2020-06-12
5199,20200612,TX,83680.0,1143277.0,,2166.0,,,,,,55258.0,B,6/12/2020 16:40,2020-06-12T16:40:00Z,06/12 12:40,1939.0,,2020-06-12T16:40:00Z,1226957.0,,,83680.0,,,,,143174.0,5925.0,137249.0,,,,,,,,48,2097,18540,1226957,posNeg,1226957.0,20637,1226957,19,0,a0d1607dc0d0021f39a8f3cab5599951b7dc584a,0,0,0,0,0,,0.0682012491065294,2020-06-12
5200,20200612,UT,13577.0,245209.0,,197.0,988.0,,294.0,,130.0,7935.0,B,6/12/2020 10:20,2020-06-12T10:20:00Z,06/12 06:20,139.0,988.0,2020-06-12T10:20:00Z,,,,13577.0,,,,258786.0,,,,,,,,,,,49,325,3793,258786,posNeg,258786.0,4118,258786,8,20,593db47f28a0689c87bf1c5d06be8f9f1c1d2d5e,0,0,0,0,0,,0.05246419821783249,2020-06-12
5201,20200612,VA,53211.0,397319.0,363.0,1026.0,8028.0,297.0,,143.0,,7002.0,A+,6/11/2020 17:00,2020-06-11T17:00:00Z,06/11 13:00,1534.0,8028.0,2020-06-11T17:00:00Z,,63219.0,,50853.0,1426.0,108.0,473654.0,,50358.0,,,,,,,,,,51,564,42569,450893,posNeg,450530.0,43133,450530,14,64,0a8eb7261cc950ecf297dc8fa28db06465ad5155,0,0,0,0,0,,0.11810756220451468,2020-06-12
5202,20200612,VI,72.0,2221.0,6.0,,,,,,,64.0,C,6/12/2020 15:30,2020-06-12T15:30:00Z,06/12 11:30,6.0,,2020-06-12T15:30:00Z,2299.0,,,,6.0,,,,,,,,,,,,,,78,0,41,2299,posNeg,2293.0,41,2293,0,0,02caa7538a01a6480a32df2a06b6acf49143334e,0,0,0,0,0,,0.03139991277802006,2020-06-12
5203,20200612,VT,1119.0,47515.0,,16.0,,,,,,907.0,B,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,55.0,,2020-06-11T00:00:00Z,,,,1119.0,55.0,,,48634.0,,,,,,,,,,,50,9,1416,48634,posNeg,48634.0,1425,48634,0,0,a285c4bafd69b11cd71fe4f5a8e715ac6c8b51c8,0,0,0,0,0,,0.023008594810215076,2020-06-12
5204,20200612,WA,27155.0,459231.0,,226.0,3772.0,,,8.0,,,B,6/12/2020 02:59,2020-06-12T02:59:00Z,06/11 22:59,1194.0,3772.0,2020-06-12T02:59:00Z,,,,27155.0,1194.0,,486386.0,422770.0,,,,,,,,,,,53,388,9249,486386,posNeg,486386.0,9637,486386,4,-1,fcc11d3b62382d36640a8bfe67b5111eb8a8797a,0,0,0,0,0,,0.055830143137343594,2020-06-12
5205,20200612,WI,24795.0,377362.0,172.0,287.0,3003.0,104.0,670.0,,,15783.0,A+,6/12/2020 16:00,2020-06-12T16:00:00Z,06/12 12:00,689.0,3003.0,2020-06-12T16:00:00Z,,,,22246.0,689.0,,,399608.0,,,,,,,,,,,55,354,11308,402329,posNeg,402157.0,11662,402157,7,27,328785725657b2f213b9f73c9c3ade2e62a52929,0,0,0,0,0,,0.0616550252761981,2020-06-12
5206,20200612,WV,2233.0,121806.0,,29.0,,9.0,,2.0,,1553.0,B,6/12/2020 10:00,2020-06-12T10:00:00Z,06/12 06:00,86.0,,2020-06-12T10:00:00Z,123963.0,,,2157.0,,,,,7354.0,,,,,,,,,,54,21,2898,124039,posNeg,124039.0,2919,124039,1,0,7aa80a0f274b8399dc5a30228023d1a79a7538fa,0,0,0,0,0,,0.018002402470190828,2020-06-12
5207,20200612,WY,1027.0,30873.0,,5.0,92.0,,,,,814.0,C,6/12/2020 18:00,2020-06-12T18:00:00Z,06/12 14:00,18.0,92.0,2020-06-12T18:00:00Z,31684.0,941.0,30446.0,811.0,,,,,,,,,,,,,,,56,18,264,31900,posNeg,31900.0,282,31900,0,0,56e5f0b0a1d7e86803ae8c09229a3fdf39e48788,0,0,0,0,0,,0.03219435736677116,2020-06-12
5208,20200611,AK,611.0,68400.0,,18.0,,,,4.0,,397.0,A,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,11.0,,2020-06-11T00:00:00Z,69011.0,,,611.0,11.0,,,,,,,,,,,,,,2,18,1273,69011,posNeg,69011.0,1291,69011,0,0,78bffcd9b2c1977a4388c121dde9b7f87e4611ac,0,0,0,0,0,,0.008853661010563533,2020-06-11
5209,20200611,AL,22845.0,255981.0,,647.0,2165.0,,650.0,,380.0,13508.0,B,6/11/2020 11:00,2020-06-11T11:00:00Z,06/11 07:00,755.0,2165.0,2020-06-11T11:00:00Z,278455.0,,,22474.0,750.0,5.0,,,,,,,,,,,,,1,856,4913,278826,posNeg,278826.0,5769,278826,11,36,76bc6f2cc0c91dd67bae23928907a7fb21a93c4c,0,0,0,0,0,,0.08193281831679973,2020-06-11
5210,20200611,AR,10816.0,165849.0,,187.0,925.0,,,45.0,150.0,7351.0,A,6/11/2020 14:50,2020-06-11T14:50:00Z,06/11 10:50,171.0,925.0,2020-06-11T14:50:00Z,176217.0,,,10816.0,,,,,,,,,,,,,,,5,448,0,176665,posNeg,176665.0,448,176665,6,24,ea00534eac826e9f6ef5b30b76891b9c62673447,0,0,0,0,0,,0.06122321908697252,2020-06-11
5211,20200611,AS,0.0,174.0,,,,,,,,,C,6/1/2020 00:00,2020-06-01T00:00:00Z,05/31 20:00,0.0,,2020-06-01T00:00:00Z,174.0,,,0.0,,,,,,,,,,,,,,,60,0,0,174,posNeg,174.0,0,174,0,0,69dfacea0911bd3002f3c251cf88a036bcb943c1,0,0,0,0,0,,0.0,2020-06-11
5212,20200611,AZ,31264.0,278318.0,,1291.0,4041.0,429.0,,278.0,,5980.0,A+,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,1127.0,4041.0,2020-06-11T00:00:00Z,309273.0,,,30955.0,1060.0,67.0,,,120054.0,,,,,,,,,,4,1412,8483,309582,posNeg,309582.0,9895,309582,32,41,ca7b576c8bd7198217843d824184bf6e6ecbb880,0,0,0,0,0,,0.10098778352746607,2020-06-11
5213,20200611,CA,139281.0,2458366.0,,4534.0,,1325.0,,,,,B,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,4881.0,,2020-06-11T00:00:00Z,2597647.0,,,139281.0,,,,,,,,,,,,,,,6,3090,53759,2597647,posNeg,2597647.0,56849,2597647,105,0,a0d8ead9736db8f0256b6aa1eae9f706c1fdf443,0,0,0,0,0,,0.05361813980113541,2020-06-11
5214,20200611,CO,28499.0,201846.0,,277.0,5035.0,,,,,4150.0,A,6/10/2020 00:00,2020-06-10T00:00:00Z,06/09 20:00,1328.0,5035.0,2020-06-10T00:00:00Z,,,,25915.0,,,267529.0,227761.0,81530.0,5688.0,75842.0,,,,,,,,8,152,4099,230345,totalTestEncountersViral,267529.0,5172,230345,16,10,485e618b5fe23a97648a28e24fbeb4ee9f3c0ca2,0,0,0,0,0,,0.10652676906055045,2020-06-11
5215,20200611,CT,44461.0,286610.0,,246.0,9912.0,,,,,7611.0,B,6/10/2020 20:30,2020-06-10T20:30:00Z,06/10 16:30,4146.0,9912.0,2020-06-10T20:30:00Z,328353.0,,,41743.0,3308.0,838.0,,320044.0,,,,,,,,,,,9,114,7953,331071,posNeg,331071.0,8067,331071,26,243,9ca9bd668c74d37b9a893efce5f2be07159fe887,0,0,0,0,0,,0.1342944564761033,2020-06-11
5216,20200611,DC,9589.0,49699.0,,238.0,,82.0,,53.0,,1143.0,A+,6/10/2020 00:00,2020-06-10T00:00:00Z,06/09 20:00,502.0,,2020-06-10T00:00:00Z,,,,,,,59288.0,,,,,,,,,,,,11,52,1044,59288,posNeg,59288.0,1096,59288,3,0,67360acfc60e5a7c0c2863a01cc0b011096fe27d,0,0,0,0,0,,0.16173593307245987,2020-06-11
5217,20200611,DE,10106.0,63927.0,,109.0,,,,,,6001.0,A,6/10/2020 18:00,2020-06-10T18:00:00Z,06/10 14:00,494.0,,2020-06-10T18:00:00Z,,,,9158.0,436.0,58.0,,74033.0,,,,,,,,,,,10,50,2238,74033,posNeg,74033.0,2288,74033,1,0,ecb948e6de573cba6d546bba4c2bb2d2569ad0a1,0,0,0,0,0,,0.136506692961247,2020-06-11
5218,20200611,FL,69069.0,1237679.0,1242.0,,11850.0,,,,,,A,6/11/2020 10:00,2020-06-11T10:00:00Z,06/11 06:00,2938.0,11850.0,2020-06-11T10:00:00Z,1535825.0,93533.0,1439362.0,69069.0,2938.0,,,1307728.0,,,,155835.0,6828.0,148981.0,,,,,12,1698,26027,1307990,posNeg,1306748.0,27725,1306748,49,229,7022caa8abf032cfe9ab9840a1a3723b2a811e3b,0,0,0,0,0,,0.05285563857759874,2020-06-11
5219,20200611,GA,54973.0,529268.0,,842.0,9073.0,,2006.0,,,,A,6/11/2020 14:50,2020-06-11T14:50:00Z,06/11 10:50,2375.0,9073.0,2020-06-11T14:50:00Z,578933.0,49665.0,529278.0,54973.0,,,,,108194.0,6381.0,,,,,,,,,13,993,12293,584241,posNeg,584241.0,13286,584241,46,99,efa7edd26b02badf26687766a8958ddccacfcc94,0,0,0,0,0,,0.0940930198325691,2020-06-11
5220,20200611,GU,183.0,8197.0,,,,,,,,168.0,B,6/11/2020 08:00,2020-06-11T08:00:00Z,06/11 04:00,5.0,,2020-06-11T08:00:00Z,8366.0,175.0,8191.0,175.0,,,,,109.0,2.0,,,,,,,,,66,1,97,8380,posNeg,8380.0,98,8380,0,0,714d818c2be1e50f02e61f49d5cf70c11fa21bc7,0,0,0,0,0,,0.021837708830548926,2020-06-11
5221,20200611,HI,685.0,56610.0,,,85.0,,,,,622.0,D,6/10/2020 18:00,2020-06-10T18:00:00Z,06/10 14:00,17.0,85.0,2020-06-10T18:00:00Z,65852.0,,,,,,,57295.0,,,,,,,,,,,15,3,1119,57295,posNeg,57295.0,1122,57295,0,1,d985149c57e823dc11fb5d4b0cc0bfa4f42563dc,0,0,0,0,0,,0.011955668033859848,2020-06-11
5222,20200611,IA,22938.0,185601.0,,242.0,,75.0,,48.0,,13956.0,A+,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,639.0,,2020-06-11T00:00:00Z,,,,22938.0,,,,208539.0,,,,24898.0,2070.0,22801.0,,,,,19,387,5323,208539,posNeg,208539.0,5710,208539,9,0,58ff5561636e6c0b78ee9cdb9e8a9e7c88e42fa9,0,0,0,0,0,,0.10999381410671386,2020-06-11
5223,20200611,ID,3260.0,56855.0,,28.0,262.0,7.0,99.0,,,2628.0,A,6/10/2020 19:00,2020-06-10T19:00:00Z,06/10 15:00,85.0,262.0,2020-06-10T19:00:00Z,59802.0,,,2947.0,65.0,20.0,,,,,,,,,,,,,16,40,1023,60115,posNeg,60115.0,1063,60115,0,0,36ff6124239b483f4c10932ddd8e364d6ca2c4f2,0,0,0,0,0,,0.05422939366214755,2020-06-11
5224,20200611,IL,131327.0,991724.0,,2365.0,,638.0,,379.0,,,B,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,6363.0,,2020-06-11T00:00:00Z,1122327.0,,,130603.0,6185.0,178.0,,1122327.0,,,,,,,,,,,17,766,21559,1123051,posNeg,1123051.0,22325,1123051,90,0,cb120af00c120c372b74743d9d9b109bd888df79,0,0,0,0,0,,0.11693769917839884,2020-06-11
5225,20200611,IN,38748.0,288594.0,,887.0,6314.0,331.0,1345.0,118.0,,27321.0,A+,6/10/2020 23:59,2020-06-10T23:59:00Z,06/10 19:59,2380.0,6314.0,2020-06-10T23:59:00Z,,,,,2198.0,182.0,,327342.0,,,,,,,,,,,18,411,6837,327342,posNeg,327342.0,7248,327342,25,53,f492c1b7bc3b003258194d9ab3e92bc7d3be57f4,0,0,0,0,0,,0.11837161134226588,2020-06-11
5226,20200611,KS,10812.0,112930.0,,,954.0,,316.0,,139.0,657.0,A,6/10/2020 10:00,2020-06-10T10:00:00Z,06/10 06:00,240.0,954.0,2020-06-10T10:00:00Z,,,,,,,,,,,,,,,,,,,20,0,0,123742,posNeg,123742.0,0,123742,0,0,9b1a8c002596b6c30ac2e8d3455445bf0b426d7e,0,0,0,0,0,,0.08737534547687931,2020-06-11
5227,20200611,KY,11945.0,269149.0,,514.0,2406.0,81.0,967.0,,,3379.0,B,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,493.0,2406.0,2020-06-11T00:00:00Z,280786.0,,,11637.0,491.0,2.0,,,28319.0,,,,,,,,,,21,62,6618,281094,posNeg,281094.0,6680,281094,9,10,f14e69479c3e49e0915b0421cab287b4e4f6f0d2,0,0,0,0,0,,0.0424946814944467,2020-06-11
5228,20200611,LA,44472.0,425201.0,,553.0,,,,77.0,,33904.0,B,6/11/2020 13:00,2020-06-11T13:00:00Z,06/11 09:00,2987.0,,2020-06-11T13:00:00Z,,,,44472.0,2874.0,113.0,,469673.0,,,,,,,,,,,22,442,9111,469673,posNeg,469673.0,9553,469673,19,0,e0ff3b5671faed5c0e663b9e97e3ccba5978bc48,0,0,0,0,0,,0.09468715467995818,2020-06-11
